gene	FPKM
Sdha	213.393
Zfp825	9.78569
Ftl1-ps1	281.62
Pcsk1	0.00458502
Glrx	40.1732
Spata9	0.937642
Gpr150	0
Ell2	17.4293
Arsk	3.1265
Rfesd	4.70703
Fam81b	0.0157479
2210408I21Rik	1.16104
Mctp1	2.80843
Rhobtb3	19.2379
Ttc37	8.29223
Slf1	9.50929
Fam172a	12.6382
Pou5f2	0
Nr2f1	62.3842
Lysmd3	8.22067
Mblac2	2.44179
Polr3g	10.5149
Adgrv1	1.58102
Cetn3	99.193
Arrdc3	30.8263
Gm4076	0.0704733
Tmem161b	5.06267
Erap1	63.2891
Cast	84.7711
Cox7c	317.978
Hapln1	0.0959878
Ccnh	74.9294
Rasa1	50.948
Gm21726	0
Atp6ap1l	0.195072
Mef2c	28.8578
Xrcc4	11.9206
Tmem167	16.6101
Edil3	33.7107
Vcan	22.1208
Atg10	4.75928
Acot12	0
Ckmt2	0
Rasgrf2	0.0198244
Zcchc9	13.3724
Ankrd34b	0.00694188
Fam151b	1.76764
Spz1	0
Thbs4	1.08087
Cmya5	0.361869
Zfyve16	6.06331
Serinc5	5.50008
Ssbp2	55.2612
Mtx3	3.03542
Rps23	642.89
Bhmt	0
Dmgdh	0
Bhmt2	0.0881248
Papd4	27.6693
Jmy	2.7219
Arsb	10.4777
Homer1	5.52374
Msh3	10.673
Dhfr	10.3152
Gm20379	0.774332
Scamp1	24.6679
Otp	0
Lhfpl2	58.7869
Ap3b1	39.8925
S100z	0
Crhbp	0.0591673
F2rl1	2.53324
Tbca	252.489
Aggf1	7.55491
Zbed3	30.791
Pde8b	3.7875
Wdr41	12.9252
Sv2c	0.0149572
AC153134.1	0.860357
Gm17190	0
F2r	70.6103
Poc5	12.3082
Ankdd1b	0.30429
Iqgap2	17.61
F2rl2	0.00964269
Polk	4.46253
Gm17622	0
Col4a3bp	15.1376
Ankrd31	0.00448643
1700029F12Rik	0
Gcnt4	12.3422
Fam169a	0.204206
Nsa2	74.3935
Gm6169	0
Gm10260	0.688433
Hmgcr	89.1603
Arhgef28	0.948558
Gm21976	0
Utp15	10.3425
Enc1	28.0989
Ankra2	13.0566
Gfm2	10.5664
Hexb	45.2645
Tmem174	0
Foxd1	0.11776
Gm10320	0.612846
Tmem171	0.0462317
Fcho2	12.7033
1700024P04Rik	0
Zfp366	0
Ptcd2	20.277
Mrps27	24.5731
Cartpt	0.032975
Mccc2	22.4
Naip2	0
Naip1	0
Naip5	0.031043
Naip6	0.0306993
Bdp1	4.21058
Marveld2	0.337238
Serf1	74.158
Ocln	0.148435
Map1b	13.9886
Tnpo1	36.6852
Btf3	585.715
Smn1	77.3118
Gtf2h2	29.7895
Mrps36	33.0614
Cenph	26.5348
Ccdc125	1.06331
Cdk7	12.6776
Rad17	12.3741
Ak6	71.7497
Taf9	24.2219
Slc30a5	21.4272
Ccnb1	56.1819
Pik3r1	30.5604
Srek1	29.8762
Sgtb	5.05012
Nln	13.1301
Adamts6	0.648179
Cenpk	8.97835
Ppwd1	10.4793
Fam159b	0
4933425L06Rik	0
Htr1a	0
Rgs7bp	0.177431
Trim23	9.83326
Rnf180	0.46499
Trappc13	22.8796
Cwc27	17.1969
Srek1ip1	13.4259
Apoo-ps	0
3830408C21Rik	0.32328
Zswim6	2.00931
Erbin	26.508
Ndufaf2	25.9092
Elovl7	0.216188
Ipo11	19.1528
Smim15	25.4543
Depdc1b	5.87245
Ercc8	5.50504
Dimt1	10.9519
Kif2a	34.3664
Gapt	0
Rab3c	0.0026734
Actbl2	0.00874908
Pde4d	3.83682
Gm10198	0
Cd180	0.099659
Mast4	5.46958
Plk2	101.239
Ankrd55	0.165489
Map3k1	3.97357
Mier3	6.42184
Gpbp1	51.5915
Il31ra	0
Ddx4	0
Slc38a9	0.905
Mcidas	0
Ccno	0.304678
Dhx29	5.15094
Il6st	53.3481
Gzma	0
Gzmk	0
Esm1	0.0117026
BC067074	0.317596
Hspb3	0.038264
Arl15	4.79802
Plpp1	30.9434
Skiv2l2	29.3404
Cdc20b	0.0343204
Gm10735	0
Gpx8	87.5935
Snx18	15.6119
Fst	1.27768
Ndufs4	38.6853
Itga2	0.801676
Isl1	10.6357
Itga1	2.73162
Pelo	18.1921
Hcn1	0.316955
Gm17509	0.010206
Emb	12.0347
Fgf10	0.374228
Parp8	27.7363
Mrps30	23.3232
B430218F22Rik	9.6542
Mocs2	39.446
Ccl28	0
4833420G17Rik	7.54553
Nnt	4.01421
AC154550.1	18.8719
3110070M22Rik	0.168475
Tmem267	1.0597
Gm21967	0.889396
Paip1	97.9155
Nim1k	0.778994
AF067063	0
D13Ertd608e	0
Tcstv1	0
Gm21761	0
Gm21370	0
B020031M17Rik	0
Gm21188	0
Gm20767	0
Gm21762	0
Gm21818	0
Gm21731	0
BC147527	0
AF067061	0
Tcstv3	0
Gm2897	0
D830030K20Rik	0
Gm2956	0
Gm5795	0
Gm2888	0.0285018
Gm10340	0.0142784
Zfp131	12.9336
Gm10413	0
Gm3012	0
Gm3043	0
Gm3020	0
Gm5796	0
Gm3099	0
Gm3115	0
Gm8108	0
Gm10409	0
Gm3005	0
Gm10408	0
Gm3127	0
Gm3138	0
Gm3159	0
Gm3149	0
Gm3047	0
Gm8159	0
Gm2974	0.136429
2610042L04Rik	0.0921777
Gm3239	0
Gm7876	0
Gm3269	0
Gm9602	0
Gm3264	0
Gm3164	0
Gm3173	0
Gm3182	0
Gm3278	0
Gm8297	0
Gm3252	0.0253872
Gm3298	0
Gm3002	0
Gm3033	0
Gm2916	0
Gm3029	0
Gm3095	0
4930555G01Rik	0
Gm8281	0
Gm3317	0
Gm8279	0
Gm8271	0
Gm3526	0
Gm3542	0
Gm3500	0
Gm3194	0
Gm8246	0
Gm3187	0
Gm3532	0
Gm3488	0
Gm3424	0
Gm8237	0
Gm3248	0.0478711
Gm21560	0
Gm3411	0.247914
Gm3453	0.61047
Gm16440	0
Gm3618	0
Gm21103	0
Gm3629	0
Gm3591	0
Gm3594	0
Gm3460	0
Gm10251	0
Gm8356	0.0238455
Gm8362	0
Gm6356	0
Gm3383	0.0811465
Gm8265	0
Gm9603	0
Gm3373	0
Gm8050	0.143258
Gm3636	0.0287232
Gm3685	0
Gm3642	0.0142144
Gm3667	0.0838649
Gm8206	0.0278784
Gm3468	0
Gm6337	0.0836352
Gm3476	0
Gm3696	0.0540048
Gm10406	0.215053
Gm6676	0
Gm3512	0
Gm16434	0
Hmgcs1	129.729
Gm5797	0
Gm3727	0
Gm8374	0
Gm10339	0
Gm3752	0
Gm3739	0.306469
Gm3755	0.0175966
Gm3558	0.0957422
Gm10338	0
Gm10128	0
Gm26661	0
Gm45521	0
Dnase1l3	0.00976109
Abhd6	9.8837
Rpp14	28.8312
Pxk	8.97381
Oit1	0.0211333
Rpl21-ps4	0
Fam107a	0.342119
Kctd6	8.14571
Acox2	0.0796959
4930452B06Rik	3.01502
Gm3839	5.34528
Fhit	0.96576
Pdhb	54.972
Fezf2	0
Sntn	0
Gm281	0
Flnb	28.3895
Synpr	0.0189358
3830406C13Rik	8.98526
Cadps	2.99853
Atxn7	3.0646
Thoc7	55.1548
Olfr720	0.00523691
Olfr31	0.618515
Olfr721-ps1	0
Il3ra	11.8666
Ptprg	25.3734
Lrrc3b	0
Nek10	0.17336
Psmd6	84.5803
Slc4a7	11.0439
Oxsm	7.41625
Ngly1	13.5434
Thrb	0.542628
Nr1d2	5.03577
Rarb	29.3536
Top2b	45.9612
Gm9637	0
Gm21738	0
Gm2244	0
Gm5458	0
Gm2237	0.012774
Ube2e2	52.8754
Saysd1	4.43124
Kcnk16	0
Gng2	16.3456
Kcnk5	8.0879
Nudt13	5.35107
Ecd	23.1132
Fam149b	16.6142
Cfap70	0.512614
Dnajc9	43.8968
Mrps16	126.677
Nid2	49.8981
2700060E02Rik	77.7384
Mss51	0.913166
Rpl15	408.493
Ube2e1	51.6559
Nkiras1	7.67194
Anxa7	48.5785
Myoz1	0
Synpo2l	0.238213
Usp54	4.60057
Ppp3cb	38.2706
Fut11	12.0855
Chchd1	91.7195
Sec24c	45.8009
Ndst2	17.241
Zswim8	30.0207
Camk2g	26.564
Plau	95.1431
Adk	24.6743
Dupd1	0
Dusp13	0.153179
Samd8	5.76671
Kat6b	15.3664
1700112E06Rik	0
Zfp503	0.464535
Vcl	62.1921
Ap3m1	66.9469
Kcnma1	0
E330034G19Rik	0.0386227
Polr3a	9.08864
Dlg5	29.4894
Vdac2	287.156
Comtd1	24.4873
Ppif	29.5597
Plac9a	0
Tmem254a	0
Cphx1	0
Tmem254c	0
Gm9780	0.111598
Duxbl1	0.0107448
Duxbl3	0.099368
Zmiz1	42.7185
Rps24	1687.18
Cphx2	0
Cphx3	0
Duxbl2	0
Plac9b	0
Tmem254b	0
Anxa11	39.5557
Dennd6a	7.58059
Zcchc24	87.7742
Dnah12	0
Dnah12	0
Asb14	0.0180251
Hesx1	0.0472137
Slmap	22.3191
Gm2178	0
Appl1	9.18719
Arhgef3	5.02885
Cacna2d3	0.00635009
Lrtm1	0.00935224
Erc2	0.745397
Fam208a	3.69225
Ccdc66	5.395
Il17rd	15.9863
Wnt5a	6.34553
Il17rb	0.061361
Actr8	20.397
Selenok	84.3393
Chdh	0.0490497
Cacna1d	0.00261605
Dcp1a	9.28036
Arf4	274.226
Pde12	3.64174
Itih4	0
Itih3	0
Mustn1	0.704813
Itih1	0.0077147
Sfmbt1	3.52958
Nek4	6.55288
Rft1	12.287
Tmem110	20.0962
Tkt	244.471
Prkcd	48.9119
Spcs1	247.067
Gnl3	60.6424
Glt8d1	34.9716
Nt5dc2	119.963
Stab1	19.2325
Pbrm1	23.0096
Smim4	54.43
Sema3g	0.163704
Phf7	2.38932
Dnah1	0.430735
Mettl6	14.1963
Eaf1	18.1915
Bap1	43.5846
Capn7	16.2401
Sh3bp5	18.3973
Galnt15	0.663533
Msmb	0
Ankrd28	22.081
Ncoa4	22.4745
1700024G13Rik	0
Chat	0
Slc18a3	0
3425401B19Rik	0
1810011H11Rik	0
Fam170b	0
Prrxl1	0
Vstm4	0
Ogdhl	6.76959
Dph3	51.0435
Oxnad1	61.2631
Ercc6	2.56383
Wdfy4	0.00233972
Lrrc18	0
Colq	0.0420858
Hacl1	26.0012
Btd	30.7705
Arhgap22	13.1368
Ptpn20	0
Gdf2	0
Rbp3	0
Frmpd2	0
Gm5460	0
Gdf10	0.00962178
Zfp488	0.129875
Timm23	134.057
Rpl23a-ps3	0
Npy4r	0.0647614
Gprin2	0.174342
Syt15	0.019446
Fam35a	4.20499
A630023A22Rik	0
Antxrl	0
Anxa8	1.94265
Parg	18.6721
Mapk8	18.9683
Fam25c	0.214507
Mmrn2	0.118839
Sncg	6.2384
9230112D13Rik	0
Opn4	0.207384
Ldb3	0.473677
4930596D02Rik	0
4930474N05Rik	0
Bmpr1a	25.7412
Grid1	0.244735
Glud1	85.2984
Rgr	0
Lrit1	0
Lrit2	0
2610528A11Rik	0.0802657
Cdhr1	0.0649061
Ccser2	12.2024
Wapl	33.5363
Nrg3	0
Sh2d4b	0.0384532
Sftpa1	0
Mbl1	0
Mat1a	0.00737859
Dydc2	0.340612
Gm5798	0
Sftpd	0.0394484
Gm2832	0.0142326
Dydc1	0.0353373
Gm7945	0
Gm6482	0
Gm3486	0
Gm7954	0
Gm7970	0
1700049E17Rik2	0
Gm3072	0
Gm3676	0
Gm8068	0
Gm7929	0
Gm7980	0
1700049E17Rik1	0
Gm7951	0
Gm17027	0
Gm3573	0
Tspan14	37.8579
Gm17026	0
Gm8011	0
Gm9611	0
Gm8005	0
Gm7995	0
Gm8020	0
Gm8024	0
1700024B05Rik	0.0968956
Gm6401	0
Gm3543	0
Gm17124	0
Gm3633	0
Gm10378	0
Gm10377	0
Gm3015	0
Gm21977	0
Gm8082	0
Gm10376	0
Ghitm	65.2802
Gm8094	0
Gm8122	0
Gm8126	0
Gm7233	0.0142235
Gm8127	0
Gm8104	0.0142235
Gm8138	0
1700001F09Rik	0
Fam213a	22.8356
Gm9732	0.175409
Gm5799	0
Gm17654	0
Gm16506	0
Gm10375	0
Gm8180	0
Gm8165	0.0184451
Ear1	0
Ear10	0
Gm6526	0.0145787
Ang5	0
Ear2	0
Ang6	0
Gm3327	0
4930503E14Rik	0
Gm8212	0
Gm8229	0
Gm5930	0
Gm8220	0
Gm3371	0
Gm8113	11.4108
Gm8232	0
BC061237	0
Gm17093	0
Gm8247	0
Gm8267	0
Ptger2	0.0127403
Gm5624	0.0573722
Ptgdr	0.00743048
Gm8257	0.079874
Ero1l	8.6915
Txndc16	2.81461
Gpr137c	0.409063
Styx	8.15222
Gnpnat1	8.04169
Psmc6	87.1446
Cdkn3	18.7401
Gm15217	0.212381
Bmp4	15.4303
Fermt2	32.5166
Ddhd1	5.20443
Cnih1	55.5232
Cgrrf1	10.0295
Gch1	1.9912
Nisch	309.363
Tnnc1	1.55518
Gmfb	21.9597
Socs4	3.1358
Samd4	6.19988
Wdhd1	7.09068
Lgals3	49.355
Atg14	6.81531
Fbxo34	5.61439
Mapk1ip1l	32.8393
Dlgap5	30.5702
Peli2	0.408538
Otx2	0
1700011H14Rik	0
Tmem260	3.15675
Olfr722	0
Olfr723	0
3632451O06Rik	0
Olfr724	0
Olfr725	0
Slc35f4	0
Olfr726	0
Olfr727	0
Olfr730	0
Olfr728	0
Olfr732	0
Olfr729	0
Olfr734	0
Olfr733	0
Olfr731	0.0172063
Tlr11	0
Olfr738	0
Olfr739	0
Olfr741	0
Olfr736	0
Olfr742	0
Olfr740	0.00568609
Olfr735	0.121275
Naa30	7.57208
Olfr743	0
Olfr744	0
Olfr746	0
Olfr745	0
Olfr748	0
Olfr747	0
Olfr749	0
Ccnb1ip1	0.0679088
Exoc5	11.0557
Ap5m1	3.25625
Ttc5	15.0585
Klhl33	0.316759
A930018M24Rik	0.181731
Parp2	15.5754
Tep1	3.44481
Osgep	47.4812
Rnase9	0
Rnase12	0
Rnase11	0
Olfr750	0
Rnase10	0.0621104
Eddm3b	0
Rnase6	0
Rnase2b	0
Ear14	0
Rnase1	0.0577149
Rnase2a	0
Ang2	0.0936851
Gm17079	0
Gm5800	0
Ang4	0
Ear6	0
AY358078	0.0352211
Ang	0.222671
Rnase4	9.97756
Pnp	13.229
Pnp2	0.587426
Rnase13	0
Tppp2	0
Ndrg2	4.12375
Gm7247	0.069635
Gm17175	0
Vmn2r88	0
Vmn2r89	0.0136544
Gm5622	0
Gm17174	0.00961344
Gm17078	0
Gm4181	0
Apex1	70.202
Tmem55b	50.8271
Mettl17	28.2887
Slc39a2	0.0857272
Olfr221	0
Ktn1	25.4457
Hnrnpc	91.2437
Olfr1513	0
Olfr1511	0
Olfr1512	0
Olfr1510	0
Olfr1508	0
Olfr1507	0
Olfr1509	0
Rpgrip1	0.113236
Supt16	27.2967
Sall2	10.6907
Olfr49	0
Dad1	69.9376
Chd8	18.4412
Mrpl52	92.8628
Oxa1l	18.1356
Slc7a7	0.96903
Abhd4	33.6202
Rem2	0.997639
Lrp10	18.1768
Mmp14	47.2293
Haus4	12.4393
Rab2b	14.5593
Mettl3	17.3813
Tox4	18.1575
4931414P19Rik	4.09506
Ajuba	10.6435
Psmb11	0.054837
Prmt5	29.9398
Psmb5	82.4423
Arhgef40	83.6186
Tmem253	0.19465
Zfp219	14.1777
Cebpe	0
Slc7a8	0.167909
Ppp1r3e	0.646205
Gm10332	0.0248673
Homez	3.08005
Cmtm5	0
Il25	0.0257136
Myh6	0
Efs	1.3365
Slc22a17	9.0321
Myh7	0.0112067
Gm17428	0
Ngdn	29.3792
Dhrs2	0
Jph4	0.0961388
Nrl	0
Cpne6	0
Carmil3	0.445868
Dhrs4	18.4011
Fitm1	0.0866851
Pck2	22.4925
Bcl2l2	9.0594
Gm20521	1.15234
Pabpn1	138.292
Thtpa	6.85276
Zfhx2	0.945905
Ap1g2	17.7649
A730061H03Rik	0
Dcaf11	15.0587
Rec8	4.21724
Psme1	263.085
Emc9	11.0694
Cdh24	5.70716
Gm20726	5.99111
Gm17606	0
1700123O20Rik	9.64831
Acin1	101.939
Rnf31	6.81178
Irf9	17.7396
Tssk4	0.418898
Mdp1	8.05283
Tgm1	0.00868973
Gmpr2	17.1792
Tinf2	11.5208
Rabggta	3.56137
Psme2	772.962
Ltb4r2	0.0179236
Adcy4	0
Ltb4r1	0.0185997
Nedd8	197.007
Dhrs1	22.9817
Nop9	6.12959
Cideb	2.06888
Ripk3	7.30004
Cbln3	0.531171
Nfatc4	10.5829
Nynrin	1.90199
Cma1	0
Cma2	0
Mcpt1	0
Mcpt9	0
Mcpt2	0
Mcpt4	0
Mcpt8	0
Sdr39u1	12.4264
Ctsg	0
Gzme	0
Gzmd	0
Khnyn	9.04391
Gzmg	0
Gzmn	0
Gzmf	0
Gzmc	0
Gzmb	0
Atp12a	0
Rnf17	0.112123
Cenpj	4.21671
Parp4	5.69513
Mphosph8	17.3955
B020004C17Rik	0
Gm4491	0
Gja3	0.0658919
Gjb6	0
Gjb2	0.0805004
Cryl1	3.24858
Zmym5	9.77776
Il17d	3.78537
Pspc1	33.5657
Ift88	4.09053
Eef1akmt1	43.8258
Zmym2	8.45254
Ska3	13.7719
Sap18	136.599
Mrpl57	9.69155
Gm5142	0
Rpl13-ps3	0.157417
1700129C05Rik	0
Fgf9	0.00737368
Zdhhc20	12.2938
Xpo4	5.47153
Lats2	7.97132
Micu2	32.151
Gm6904	0.0636785
Phf11a	0.0962255
Phf11b	0.474054
Phf11c	0.122582
Phf11d	1.80442
Setdb2	2.84271
Cab39l	5.83635
Shisa2	0.429726
Atp8a2	0.954807
4930563I02Rik	0
Cdadc1	6.72566
Amer2	0.00881513
C1qtnf9	0
Nupl1	12.724
Arl11	0.0173218
Tnfrsf19	1.10702
Mipep	5.61247
Mtmr6	9.86979
Rcbtb1	17.3237
Ebpl	13.3177
Spata13	1.58273
Sacs	0.763546
Sgcg	0
Ipo4	94.2694
Tm9sf1	31.1468
Kcnrg	0.169407
Spryd7	6.59248
Trim13	4.90092
Gucy1b2	0
Kpna3	16.2739
Gm4131	0
Fam124a	0.311164
Defb48	0
Defb47	0
Defb43	0
Wdfy2	3.05243
Dleu7	0
Rnaseh2b	25.1956
Defb30	0
Defb42	0
Serpine3	0.0923791
Ints6	7.56077
Neil2	0.333275
Blk	0.0195144
Fam167a	0.29179
Tdh	0.0264176
4930578I06Rik	0
Rp1l1	0
Prss52	0
Sox7	0.186268
Gata4	3.64415
Pinx1	5.46058
Xkr6	1.21869
Prss55	0
Prss51	0
Mtmr9	10.353
Msra	3.80214
Kif13b	2.80929
Ints9	9.77657
Fbxo16	0.561773
Fzd3	1.47013
Hmbox1	10.1991
Extl3	11.9308
Pnoc	0.0113436
Nuggc	0.0872215
Zfp395	24.9191
Elp3	26.5509
Esco2	5.19092
Ccdc25	8.55325
Pbk	26.3372
Scara5	20.1635
Ctsb	97.2598
Fdft1	42.1139
Scara3	10.1727
Adam2	0
Gulo	0.0752501
Chrna2	0
Ephx2	0.919471
Ptk2b	3.41725
Gm10032	0
Adra1a	0
Gm5464	0.0226989
Stmn4	0.304719
Pnma2	0.0827151
Dpysl2	9.45221
Trim35	45.4664
Ebf2	3.43855
Gnrh1	0.554972
Ppp2r2a	21.3945
Bnip3l	92.0128
Adam7	0
Adamdec1	0.0399063
Adam28	0.0235703
Kctd9	16.6935
Nefm	0
Nefl	5.77192
Cdca2	16.3966
Nkx2-6	0
Nkx3-1	0.00741063
Dock5	5.34629
Gm27179	0
Synb	0.310873
Gm21685	0
Entpd4	0
Gm16867	0
Slc25a37	5.68951
Stc1	28.683
Loxl2	22.3994
Clu	290.643
Pebp4	0.0786911
Chmp7	23.038
Egr3	6.88512
Rhobtb2	4.18078
Tnfrsf10b	16.734
R3hcc1	33.1302
9930012K11Rik	13.1237
Bin3	11.7038
Ccar2	17.6614
Ppp3cc	5.63918
Piwil2	0.0517946
Phyhip	2.92393
Sorbs3	28.4276
Polr3d	17.8583
Slc39a14	10.5877
Pdlim2	157.246
Sftpc	0
Lgi3	3.95486
Nudt18	1.56541
Hr	0.365164
Fgf17	0.0447957
Npm2	0.111514
Reep4	19.6175
Fam160b2	5.09516
Dmtn	1.24912
Gm9195	0
Bmp1	62.6932
Cysltr2	0
Gfra2	21.5069
Xpo7	5.13571
Dok2	2.80721
Fndc3a	13.7716
Htr2a	0
Med4	31.5042
Gm21750	0.13697
Nudt15	0.426866
Sucla2	25.2223
Itm2b	169.21
Lrrc63	0
Rubcnl	0.289799
Cpb2	0.0174444
Lrch1	1.98476
Siah3	0
Erich6b	0
Spert	0
Lcp1	0.0654423
Zc3h13	5.5038
Slc25a30	9.37679
Cog3	8.65191
Rcbtb2	38.5512
Rb1	11.1918
Lpar6	2.61599
Rb1	0.32176
Esd	179.646
Gtf2f2	13.3206
Kctd4	0.00788469
Rps2-ps6	0.429578
Gpalpp1	5.4336
Nufip1	5.65116
Serp2	2.72481
Gm1587	0
Enox1	2.97043
Epsti1	0.425679
Fam216b	0.0435076
Tnfsf11	1.05761
Dnajc15	41.5106
Lacc1	7.95243
Ccdc122	7.20717
Dgkh	0.695189
Rgcc	0.866624
Zfp957	0.0091962
Mtrf1	1.04197
Kbtbd6	0.494652
Kbtbd7	3.18349
Vwa8	4.52506
Naa16	3.75433
Akap11	6.99562
Gm10845	0
Olfm4	0.046259
Cnmd	0.0900544
Pcdh8	0.00633303
Wbp4	11.5612
Elf1	10.0986
Sugt1	28.249
Gm10110	0.112745
Pcdh20	0.891631
Diaph3	7.33341
Pcdh17	8.61669
4921530L21Rik	0.0464719
Klhl1	0.186732
Tdrd3	8.19468
Dach1	1.75197
Mzt1	20.277
Bora	8.43708
Prr30	0
Klf12	0.737383
Klf5	3.63487
Gm9922	0.189774
Acod1	0.0183218
Commd6	20.1838
Uchl3	23.0757
Kctd12	0.813928
Tbc1d4	1.07896
Pcdh9	17.0378
Dis3	11.9537
Pibf1	4.54589
Cln5	11.564
Scel	0.00777963
Ednrb	0.00603202
Pou4f1	0.0731905
Slain1	0.100425
Rnf219	4.06938
Lmo7	3.85332
Fbxl3	22.1662
Gm10076	1.57609
Gm4775	0
Trim52	0
Mycbp2	7.30678
Tsc22d1	270.499
Slitrk1	1.55112
Slitrk6	2.54759
Tpm3-rs7	0.291184
Rbm26	15.4434
Ndfip2	18.0268
Slitrk5	3.70987
Dct	0
Gpc5	0.492039
Gpc6	0.801713
Spry2	57.2607
Gm9376	0
Tgds	6.96601
Sox21	1.56013
Gpr180	5.86197
Cldn10	0.0801754
Abcc4	2.61939
Dzip1	7.45566
Hs6st3	0
Oxgr1	0
Dnajc3	17.3039
Uggt2	14.2531
Rap2a	8.63679
Mbnl2	16.525
Tpt1	1643.52
Ipo5	36.6414
Slc15a1	0.00759324
Timm8a2	0
Stk24	28.203
Ubac2	14.7656
Gpr18	0
Gpr183	0.00809469
Farp1	36.9596
Gm5089	0.0122791
Gm10837	0
Clybl	6.79809
Zic5	0.703295
Zic2	2.5468
Dock9	4.43381
Fgf14	0.0745803
Gm17615	0.0213964
Nalcn	1.55313
Ccdc152	0.0743482
Itgbl1	1.93735
Selenop	13.3105
Tm9sf2	48.7126
Fbxo4	11.898
Tmtc4	10.2589
Pcca	14.5832
Ggact	12.5373
AW549877	13.6112
Ghr	15.8247
Mroh2b	0
Plcxd3	0
C7	0
C6	0
Card6	1.16696
Oxct1	76.4906
Gm10250	0.0599923
Prkaa1	13.6041
C9	0
Ttc33	20.665
Ptger4	3.04923
Fyb	0.134853
Rictor	4.75634
Gdnf	0.44938
Egflam	0.15331
Rpl37	473.001
Wdr70	11.5037
Osmr	10.9735
Lifr	7.0294
Dab2	22.8775
Nup155	11.435
Gm2310	0
2410089E03Rik	5.01389
Ranbp3l	0.0157582
Slc1a3	9.98881
Nipbl	9.40365
Capsl	0
Ugt3a2	0
Il7r	0
Ugt3a1	0
Spef2	0.0807704
Dnajc21	11.4424
Nadk2	16.2712
Ttc23l	0
Prlr	0.0611858
Gm21973	0
Agxt2	0.0136625
Skp2	15.277
Lmbrd2	4.31989
C1qtnf3	0.6126
Brix1	59.9014
Rxfp3	0
Slc45a2	0.0159508
Rad1	17.9768
Amacr	5.52358
Adamts12	1.59974
Rai14	16.5085
Npr3	1.81425
Tars	46.9633
Sub1	236.826
Mtmr12	7.25036
Zfr	51.5387
1810049J17Rik	0.425321
Golph3	22.1601
6030458C11Rik	7.87987
Pdzd2	0.37947
Cdh9	1.19097
Cdh6	3.34961
Acot10	0
Cdh12	0.0163198
9230109A22Rik	0.0382559
Cdh18	2.85272
Cdh10	5.11493
Gm5468	0.392834
Drosha	45.5338
Fam134b	4.70259
Gm6576	0.250159
Fbxl7	0.800554
March11	0.0885996
Zfp622	19.3566
Myo10	7.06093
Basp1	335.592
Fam105a	1.9833
Otulin	19.5747
Dnah5	0.00575185
Ctnnd2	0.236897
Fam136b-ps	0.205585
Ropn1l	4.10033
Ankrd33b	0.0981941
Trio	10.8074
Cmbl	7.94238
Ank	140.328
Dap	95.3277
March6	15.1098
Tas2r119	0
Fam173b	8.05361
Cpq	0.309246
Tspyl5	1.09566
Sema5a	9.95964
Sdc2	31.3019
Cct5	240.082
Laptm4b	84.1618
Mtdh	61.0741
Matn2	43.9853
9430069I07Rik	0.163032
Erich5	0.0102014
Kcns2	0
Nipal2	0.557129
Rida	61.504
Pop1	11.0146
Osr2	17.3924
Stk3	26.4312
Fbxo43	0.0115739
Rgs22	0.0534096
Spag1	0.857527
Rpl7a-ps3	0.145051
Polr2k	73.5599
Rnf19a	11.0854
Rpl30	636.014
Snx31	0.113994
Ankrd46	35.5161
Vps13b	2.2525
Cox6c	408.934
Gm10384	0
Grhl2	0
Rrm2b	8.26774
Ncald	2.07845
4930447A16Rik	0
Zfp706	32.9803
Odf1	0.0981885
Klf10	15.7278
Baalc	1.73882
Cthrc1	7.65051
Slc25a32	3.95398
Atp6v1c1	25.9682
Dcstamp	0
Dpys	0.0116285
Rims2	0.343038
Fzd6	8.67941
9330182O14Rik	0
Zfpm2	2.27773
Dcaf13	37.7379
Ubr5	26.4877
Ywhaz	193.862
Lrp12	12.4565
Azin1	37.3073
Abra	0
Rspo2	1.81875
Angpt1	7.04733
Tmem74	0.680867
Trhr	0.00587739
Pabpc1	707.991
Emc2	48.4821
Oxr1	32.2792
Kcnv1	0.0309947
Eif3e	140.735
Sybu	0.47062
Pkhd1l1	0.0840235
Ebag9	15.4508
Nudcd1	10.581
Eny2	31.2802
Csmd3	0.177412
Trps1	9.80464
Utp23	13.4103
Slc30a8	0.0125358
Aard	2.26346
Eif3h	302.602
Gm10020	36.2963
Med30	33.8514
Colec10	0.146699
Mal2	0.92233
Tnfrsf11b	2.39935
Samd12	1.22071
Gm7489	0.065201
Rad21	95.3146
Nov	22.8446
Enpp2	5.48499
Dscc1	10.7901
Gm9920	0.0426309
Deptor	0.688514
Taf2	9.71136
Ext1	62.8085
Col14a1	2.98115
Sntb1	4.46112
Slc22a22	0.0122311
Zhx2	1.31276
Has2	8.01505
Fam83a	0.0165888
Derl1	35.4065
Mrpl13	69.0811
Mtbp	18.7269
Tbc1d31	12.2865
Wdyhv1	10.1744
Anxa13	0.0310375
Klhl38	0.915769
Fbxo32	2.84951
Atad2	14.23
Fer1l6	0.419008
9130401M01Rik	33.7902
Gm29394	0.868967
Zhx1	9.63391
Ube2d4	0
Trmt12	3.27277
Tmem65	20.5604
Fam91a1	25.4616
Rnf139	10.62
Tatdn1	9.90436
Ndufb9	204.146
Mtss1	12.4766
4933412E24Rik	0
AC164597.1	0.0447383
Nsmce2	42.6902
A1bg	0.0136798
Trib1	14.5529
Washc5	30.4921
Fam84b	5.79488
Sqle	70.2024
Gsdmc	0
Gsdmc3	0
Gsdmc2	0
